nothing_prob,throw_wind_up_prob,throw_prob,throw_follow_through_prob,swing_wind_up_prob,swing_prob,swing_follow_through_prob
1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.91,0.003,0.017,0.004,0.001,0.024,0.042
0.949,0.021,0.003,0.005,0.015,0.004,0.003
0.998,0.001,0.001,0.0,0.0,0.0,0.0
0.996,0.001,0.001,0.001,0.0,0.001,0.0
0.987,0.001,0.001,0.002,0.002,0.007,0.0
0.972,0.011,0.002,0.004,0.001,0.01,0.001
0.546,0.365,0.02,0.007,0.0,0.025,0.037
0.985,0.006,0.003,0.002,0.0,0.002,0.001
0.989,0.004,0.002,0.002,0.001,0.001,0.001
0.996,0.001,0.001,0.001,0.0,0.0,0.0
0.965,0.012,0.006,0.003,0.001,0.004,0.009
0.929,0.028,0.02,0.005,0.003,0.009,0.005
0.999,0.0,0.0,0.0,0.0,0.0,0.0
0.999,0.0,0.0,0.0,0.0,0.001,0.0
0.915,0.063,0.003,0.004,0.001,0.01,0.004
0.807,0.122,0.014,0.024,0.0,0.019,0.014
0.939,0.036,0.005,0.012,0.001,0.002,0.004
0.997,0.001,0.0,0.001,0.0,0.0,0.0
0.939,0.029,0.012,0.005,0.005,0.005,0.006
0.977,0.012,0.004,0.002,0.002,0.001,0.002
0.996,0.0,0.002,0.0,0.0,0.001,0.001
1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.606,0.001,0.0,0.39,0.0,0.003,0.0
0.526,0.355,0.005,0.039,0.0,0.002,0.073
0.708,0.082,0.109,0.002,0.003,0.069,0.025
0.965,0.003,0.008,0.0,0.0,0.019,0.004
0.301,0.59,0.015,0.004,0.001,0.039,0.049
0.494,0.364,0.031,0.007,0.0,0.019,0.085
0.997,0.001,0.001,0.0,0.0,0.0,0.0
0.971,0.003,0.013,0.002,0.001,0.006,0.005
0.975,0.007,0.004,0.001,0.002,0.003,0.008
0.867,0.058,0.024,0.028,0.009,0.01,0.005
0.994,0.001,0.001,0.001,0.0,0.002,0.001
0.834,0.142,0.011,0.004,0.0,0.004,0.005
0.994,0.002,0.001,0.001,0.0,0.001,0.0
0.865,0.023,0.054,0.0,0.0,0.01,0.048
0.964,0.011,0.007,0.01,0.0,0.003,0.005
0.971,0.007,0.008,0.003,0.001,0.006,0.006
0.942,0.019,0.013,0.002,0.002,0.004,0.017
0.971,0.005,0.015,0.001,0.0,0.002,0.006
0.998,0.001,0.0,0.0,0.0,0.0,0.0
0.941,0.038,0.007,0.001,0.0,0.008,0.003
0.134,0.816,0.003,0.022,0.0,0.008,0.016
0.997,0.0,0.002,0.0,0.0,0.0,0.0
0.995,0.001,0.001,0.001,0.0,0.0,0.0
0.979,0.002,0.009,0.003,0.003,0.002,0.001
0.95,0.007,0.0,0.042,0.0,0.0,0.0
0.61,0.325,0.012,0.002,0.0,0.042,0.009
0.548,0.291,0.149,0.004,0.001,0.005,0.002
0.943,0.03,0.012,0.008,0.0,0.004,0.003
0.979,0.006,0.007,0.004,0.001,0.003,0.002
0.893,0.014,0.024,0.002,0.004,0.014,0.048
0.983,0.009,0.003,0.002,0.0,0.001,0.002
0.993,0.004,0.001,0.001,0.0,0.002,0.0
0.072,0.789,0.022,0.003,0.0,0.077,0.037
0.451,0.122,0.324,0.002,0.001,0.051,0.049
0.997,0.001,0.001,0.0,0.0,0.0,0.001
0.688,0.043,0.079,0.002,0.001,0.052,0.135
0.685,0.112,0.07,0.001,0.004,0.035,0.093
0.986,0.004,0.003,0.001,0.002,0.001,0.002
1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.982,0.006,0.009,0.0,0.001,0.001,0.0
0.989,0.0,0.0,0.008,0.003,0.0,0.0
0.732,0.0,0.0,0.267,0.0,0.001,0.0
0.986,0.0,0.0,0.014,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.928,0.059,0.0,0.001,0.0,0.0,0.012
0.998,0.0,0.0,0.001,0.001,0.0,0.0
0.969,0.0,0.0,0.001,0.031,0.0,0.0
0.998,0.0,0.0,0.001,0.0,0.0,0.0
0.852,0.0,0.0,0.148,0.0,0.0,0.0
0.272,0.663,0.0,0.062,0.0,0.001,0.003
0.729,0.26,0.0,0.007,0.0,0.001,0.002
0.988,0.0,0.001,0.0,0.01,0.001,0.0
0.278,0.021,0.0,0.694,0.004,0.001,0.002
0.905,0.057,0.006,0.027,0.0,0.001,0.003
0.958,0.0,0.0,0.0,0.041,0.001,0.0
0.855,0.0,0.0,0.001,0.142,0.001,0.0
0.645,0.002,0.23,0.0,0.016,0.107,0.001
0.269,0.001,0.52,0.0,0.0,0.208,0.002
0.994,0.001,0.003,0.001,0.0,0.0,0.0
0.999,0.0,0.0,0.001,0.0,0.0,0.0
0.681,0.258,0.011,0.002,0.0,0.043,0.005
0.898,0.066,0.02,0.006,0.0,0.005,0.005
0.95,0.034,0.007,0.001,0.0,0.002,0.006
0.978,0.006,0.004,0.002,0.0,0.006,0.003
0.5,0.01,0.092,0.002,0.002,0.06,0.334
0.91,0.039,0.01,0.012,0.003,0.006,0.019
0.993,0.002,0.0,0.004,0.0,0.0,0.0
0.956,0.005,0.014,0.0,0.0,0.024,0.001
0.618,0.348,0.007,0.005,0.001,0.005,0.017
0.973,0.005,0.018,0.0,0.0,0.001,0.002
0.361,0.012,0.053,0.001,0.001,0.095,0.477
0.961,0.021,0.003,0.003,0.006,0.001,0.007
0.94,0.04,0.005,0.011,0.001,0.001,0.002
0.812,0.148,0.013,0.001,0.0,0.021,0.005
0.191,0.682,0.018,0.005,0.0,0.019,0.085
0.976,0.006,0.01,0.001,0.0,0.003,0.003
0.977,0.003,0.013,0.001,0.001,0.003,0.003
0.72,0.125,0.047,0.012,0.008,0.027,0.061
0.988,0.002,0.003,0.001,0.0,0.003,0.003
0.967,0.026,0.001,0.004,0.0,0.001,0.0
0.754,0.157,0.004,0.048,0.0,0.03,0.007
0.959,0.012,0.015,0.003,0.001,0.004,0.005
0.994,0.001,0.003,0.0,0.0,0.0,0.001
0.864,0.049,0.014,0.008,0.002,0.016,0.047
0.974,0.011,0.004,0.002,0.003,0.002,0.003
1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.972,0.021,0.002,0.001,0.0,0.003,0.0
0.951,0.027,0.006,0.002,0.0,0.003,0.01
0.94,0.036,0.004,0.018,0.0,0.0,0.002
0.999,0.001,0.0,0.0,0.0,0.0,0.0
0.883,0.007,0.035,0.001,0.004,0.022,0.047
0.997,0.0,0.001,0.0,0.0,0.0,0.001
0.997,0.0,0.0,0.003,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.989,0.0,0.0,0.009,0.0,0.001,0.0
0.957,0.003,0.001,0.038,0.002,0.0,0.0
0.901,0.056,0.009,0.022,0.002,0.003,0.008
0.945,0.034,0.008,0.003,0.006,0.002,0.002
0.955,0.019,0.02,0.0,0.0,0.004,0.003
0.932,0.009,0.024,0.0,0.0,0.032,0.002
0.994,0.003,0.0,0.001,0.001,0.001,0.001
0.957,0.029,0.0,0.013,0.0,0.0,0.0
0.957,0.015,0.01,0.006,0.001,0.005,0.007
0.871,0.076,0.016,0.006,0.006,0.007,0.018
0.849,0.073,0.018,0.006,0.002,0.013,0.039
0.849,0.11,0.009,0.005,0.0,0.015,0.012
0.704,0.284,0.004,0.001,0.0,0.004,0.003
0.669,0.306,0.004,0.002,0.0,0.009,0.011
0.959,0.007,0.017,0.003,0.0,0.009,0.005
0.728,0.003,0.12,0.0,0.001,0.112,0.036
0.987,0.004,0.004,0.0,0.002,0.001,0.001
0.985,0.006,0.004,0.001,0.001,0.001,0.002
0.999,0.0,0.0,0.0,0.0,0.0,0.0
0.904,0.076,0.006,0.002,0.0,0.008,0.004
0.783,0.177,0.011,0.004,0.002,0.016,0.008
0.884,0.062,0.017,0.004,0.001,0.008,0.024
0.985,0.003,0.008,0.0,0.0,0.001,0.002
0.982,0.011,0.002,0.003,0.001,0.001,0.001
0.931,0.018,0.016,0.007,0.008,0.008,0.012
0.935,0.036,0.003,0.013,0.009,0.001,0.003
0.994,0.001,0.002,0.001,0.001,0.001,0.001
0.995,0.001,0.002,0.0,0.0,0.001,0.0
0.235,0.692,0.009,0.001,0.0,0.047,0.016
0.302,0.526,0.03,0.001,0.0,0.038,0.102
0.381,0.561,0.019,0.004,0.0,0.009,0.026
0.921,0.037,0.023,0.002,0.0,0.004,0.013
0.928,0.008,0.026,0.003,0.002,0.019,0.015
0.951,0.01,0.009,0.001,0.006,0.006,0.018
0.953,0.023,0.003,0.012,0.001,0.002,0.005
0.998,0.001,0.0,0.001,0.0,0.0,0.0
0.638,0.28,0.023,0.004,0.001,0.042,0.012
0.449,0.256,0.032,0.005,0.001,0.06,0.199
0.972,0.019,0.004,0.002,0.0,0.001,0.002
0.873,0.048,0.028,0.003,0.002,0.016,0.029
0.933,0.012,0.018,0.003,0.005,0.009,0.02
0.954,0.017,0.008,0.002,0.005,0.004,0.009
0.992,0.001,0.004,0.0,0.0,0.001,0.001
0.974,0.016,0.001,0.006,0.0,0.003,0.0
0.856,0.044,0.018,0.008,0.003,0.063,0.008
0.473,0.382,0.033,0.022,0.002,0.032,0.055
0.986,0.006,0.003,0.001,0.0,0.002,0.001
0.778,0.037,0.052,0.003,0.004,0.024,0.103
0.696,0.175,0.011,0.008,0.012,0.018,0.079
0.974,0.013,0.006,0.003,0.0,0.002,0.003
0.987,0.001,0.005,0.0,0.0,0.006,0.001
0.294,0.632,0.01,0.005,0.001,0.037,0.021
0.499,0.462,0.007,0.01,0.0,0.005,0.017
0.842,0.156,0.0,0.001,0.0,0.0,0.001
0.975,0.016,0.0,0.002,0.0,0.0,0.007
0.978,0.007,0.007,0.0,0.001,0.006,0.001
0.929,0.037,0.001,0.013,0.001,0.017,0.002
0.829,0.122,0.001,0.043,0.001,0.002,0.002
0.781,0.205,0.002,0.004,0.0,0.002,0.005
0.996,0.0,0.004,0.0,0.0,0.0,0.0
0.991,0.004,0.001,0.0,0.0,0.0,0.003
0.796,0.14,0.006,0.001,0.005,0.01,0.043
0.838,0.134,0.015,0.003,0.001,0.008,0.0
0.894,0.056,0.031,0.0,0.0,0.018,0.001
0.957,0.017,0.005,0.0,0.0,0.019,0.001
0.924,0.072,0.0,0.0,0.0,0.0,0.003
0.927,0.039,0.0,0.001,0.0,0.033,0.0
0.29,0.518,0.132,0.001,0.0,0.036,0.023
0.188,0.034,0.644,0.0,0.0,0.043,0.091
0.974,0.01,0.007,0.001,0.001,0.006,0.001
0.534,0.047,0.017,0.007,0.001,0.392,0.003
0.348,0.537,0.019,0.004,0.003,0.073,0.016
0.988,0.001,0.003,0.0,0.0,0.0,0.008
0.045,0.952,0.0,0.0,0.0,0.001,0.001
0.82,0.093,0.001,0.007,0.0,0.077,0.002
0.802,0.004,0.098,0.001,0.0,0.089,0.005
0.882,0.017,0.015,0.001,0.009,0.054,0.022
0.077,0.019,0.338,0.0,0.0,0.466,0.1
0.998,0.001,0.0,0.001,0.0,0.0,0.0
0.991,0.001,0.002,0.0,0.0,0.001,0.005
0.962,0.014,0.001,0.002,0.003,0.016,0.001
0.997,0.002,0.001,0.0,0.0,0.0,0.0
0.996,0.001,0.001,0.001,0.0,0.001,0.001
0.987,0.002,0.001,0.001,0.002,0.006,0.0
0.137,0.803,0.017,0.009,0.0,0.015,0.018
0.942,0.032,0.012,0.0,0.0,0.002,0.012
0.941,0.024,0.01,0.0,0.0,0.01,0.013
0.972,0.001,0.015,0.0,0.001,0.004,0.007
0.723,0.238,0.008,0.019,0.002,0.004,0.006
0.987,0.007,0.002,0.001,0.0,0.002,0.002
0.904,0.059,0.014,0.003,0.001,0.017,0.002
0.628,0.298,0.028,0.001,0.001,0.027,0.018
0.723,0.006,0.003,0.0,0.11,0.013,0.144
1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.993,0.0,0.007,0.0,0.0,0.0,0.0
0.994,0.001,0.001,0.001,0.003,0.0,0.0
0.995,0.001,0.002,0.0,0.0,0.001,0.0
0.983,0.012,0.0,0.003,0.0,0.001,0.001
0.893,0.013,0.005,0.001,0.01,0.077,0.001
0.2,0.601,0.029,0.003,0.0,0.043,0.124
0.774,0.136,0.049,0.004,0.0,0.019,0.019
0.998,0.001,0.001,0.001,0.0,0.0,0.0
0.733,0.066,0.102,0.018,0.014,0.042,0.025
0.752,0.123,0.032,0.006,0.032,0.027,0.028
0.999,0.001,0.001,0.0,0.0,0.0,0.0
0.998,0.001,0.0,0.001,0.0,0.0,0.0
0.973,0.014,0.002,0.001,0.001,0.009,0.0
0.956,0.023,0.003,0.001,0.0,0.014,0.002
0.779,0.014,0.042,0.006,0.003,0.031,0.127
0.995,0.0,0.0,0.005,0.0,0.0,0.0
0.936,0.0,0.043,0.0,0.0,0.02,0.001
0.964,0.001,0.001,0.0,0.0,0.001,0.033
0.126,0.832,0.007,0.003,0.0,0.026,0.007
0.869,0.118,0.002,0.004,0.0,0.005,0.002
0.104,0.002,0.029,0.0,0.0,0.843,0.021
0.999,0.0,0.0,0.001,0.0,0.0,0.0
0.958,0.007,0.005,0.0,0.003,0.013,0.014
0.982,0.001,0.013,0.0,0.001,0.003,0.001
0.971,0.023,0.005,0.0,0.0,0.001,0.001
0.997,0.001,0.0,0.001,0.0,0.001,0.0
0.934,0.029,0.01,0.0,0.005,0.015,0.006
0.531,0.011,0.256,0.0,0.0,0.179,0.022
0.996,0.001,0.001,0.001,0.0,0.0,0.001
0.98,0.002,0.005,0.0,0.007,0.004,0.002
0.975,0.005,0.001,0.018,0.001,0.0,0.0
0.995,0.002,0.001,0.0,0.0,0.001,0.001
0.903,0.074,0.005,0.002,0.0,0.007,0.008
0.811,0.103,0.015,0.001,0.0,0.05,0.019
0.024,0.002,0.601,0.0,0.0,0.336,0.036
0.996,0.001,0.001,0.0,0.0,0.0,0.002
0.941,0.029,0.001,0.012,0.011,0.004,0.001
0.922,0.054,0.007,0.01,0.001,0.001,0.004
0.999,0.0,0.0,0.0,0.0,0.0,0.0
0.853,0.128,0.009,0.001,0.0,0.008,0.0
0.409,0.525,0.006,0.003,0.0,0.027,0.029
0.259,0.226,0.01,0.003,0.0,0.037,0.464
0.997,0.001,0.001,0.001,0.0,0.001,0.0
0.939,0.001,0.017,0.0,0.0,0.029,0.014
0.992,0.002,0.003,0.002,0.0,0.001,0.0
0.135,0.779,0.015,0.028,0.002,0.026,0.015
0.991,0.002,0.003,0.0,0.0,0.001,0.003
0.984,0.008,0.001,0.002,0.003,0.001,0.001
0.984,0.01,0.002,0.0,0.0,0.003,0.0
0.18,0.802,0.003,0.003,0.0,0.004,0.008
0.868,0.062,0.033,0.004,0.001,0.005,0.028
0.939,0.021,0.006,0.003,0.001,0.01,0.019
0.966,0.012,0.009,0.004,0.0,0.001,0.007
0.895,0.001,0.046,0.0,0.0,0.058,0.0
0.414,0.492,0.006,0.068,0.0,0.003,0.018
0.324,0.0,0.062,0.0,0.0,0.613,0.0
0.947,0.025,0.002,0.007,0.0,0.001,0.018
0.5,0.04,0.082,0.002,0.006,0.367,0.003
0.929,0.021,0.003,0.003,0.0,0.003,0.041
0.95,0.0,0.002,0.0,0.0,0.048,0.0
0.145,0.005,0.728,0.001,0.0,0.053,0.068
0.613,0.228,0.002,0.136,0.003,0.005,0.013
0.999,0.0,0.0,0.0,0.0,0.0,0.0
0.974,0.002,0.007,0.001,0.003,0.012,0.001
0.994,0.0,0.0,0.001,0.004,0.001,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.999,0.0,0.0,0.0,0.0,0.0,0.001
0.999,0.0,0.0,0.001,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.881,0.001,0.041,0.0,0.002,0.075,0.0
0.857,0.034,0.066,0.003,0.001,0.029,0.01
0.08,0.604,0.003,0.054,0.0,0.234,0.025
0.623,0.016,0.225,0.0,0.0,0.108,0.028
0.04,0.476,0.004,0.0,0.0,0.017,0.463
0.927,0.0,0.064,0.0,0.0,0.008,0.0
0.748,0.0,0.197,0.0,0.001,0.052,0.002
0.996,0.002,0.0,0.001,0.0,0.0,0.001
0.997,0.0,0.0,0.003,0.0,0.0,0.0
0.903,0.0,0.0,0.097,0.0,0.0,0.0
0.365,0.0,0.0,0.635,0.0,0.0,0.0
0.609,0.374,0.004,0.007,0.0,0.005,0.002
0.977,0.019,0.002,0.0,0.001,0.001,0.0
0.001,0.976,0.0,0.0,0.0,0.0,0.023
0.972,0.0,0.001,0.0,0.027,0.0,0.0
0.192,0.802,0.0,0.005,0.0,0.0,0.0
0.999,0.0,0.001,0.0,0.0,0.0,0.0
0.996,0.0,0.0,0.0,0.004,0.0,0.0
0.989,0.007,0.003,0.0,0.0,0.0,0.001
0.798,0.145,0.017,0.001,0.001,0.017,0.02
0.006,0.989,0.0,0.0,0.0,0.0,0.004
0.121,0.0,0.072,0.0,0.0,0.807,0.0
0.996,0.0,0.001,0.002,0.0,0.001,0.0
0.224,0.006,0.0,0.771,0.0,0.0,0.0
0.974,0.001,0.024,0.0,0.0,0.001,0.0
0.68,0.006,0.05,0.0,0.0,0.048,0.215
0.838,0.144,0.005,0.004,0.001,0.006,0.002
0.301,0.676,0.004,0.001,0.001,0.004,0.012
0.0,0.044,0.754,0.0,0.0,0.201,0.0
0.688,0.0,0.302,0.0,0.0,0.01,0.0
0.992,0.0,0.0,0.008,0.0,0.0,0.0
0.059,0.049,0.0,0.892,0.0,0.0,0.0
0.999,0.0,0.0,0.0,0.0,0.0,0.0
0.844,0.024,0.016,0.004,0.003,0.015,0.096
0.864,0.092,0.005,0.028,0.003,0.007,0.001
0.015,0.978,0.0,0.0,0.0,0.0,0.007
0.051,0.0,0.94,0.0,0.0,0.01,0.0
0.946,0.0,0.019,0.0,0.0,0.035,0.0
0.83,0.155,0.001,0.001,0.0,0.0,0.013
0.989,0.0,0.006,0.0,0.0,0.005,0.0
0.491,0.501,0.001,0.0,0.0,0.001,0.006
0.78,0.0,0.219,0.0,0.0,0.001,0.0
0.944,0.0,0.03,0.0,0.0,0.025,0.0
0.95,0.007,0.001,0.043,0.0,0.0,0.0
0.952,0.019,0.003,0.023,0.001,0.002,0.0
0.185,0.765,0.002,0.001,0.0,0.006,0.041
0.0,0.0,0.033,0.0,0.0,0.967,0.0
0.031,0.013,0.237,0.0,0.002,0.712,0.004
0.999,0.001,0.0,0.0,0.0,0.0,0.0
0.088,0.102,0.508,0.002,0.0,0.224,0.075
0.871,0.118,0.002,0.001,0.0,0.002,0.005
0.999,0.0,0.0,0.0,0.0,0.001,0.0
0.799,0.066,0.004,0.126,0.002,0.003,0.001
0.991,0.004,0.001,0.003,0.0,0.0,0.0
0.003,0.995,0.0,0.0,0.0,0.0,0.002
0.119,0.0,0.879,0.0,0.0,0.002,0.0
0.999,0.0,0.001,0.0,0.0,0.0,0.0
0.993,0.0,0.006,0.0,0.0,0.001,0.0
0.007,0.988,0.0,0.001,0.0,0.0,0.003
0.513,0.03,0.0,0.0,0.001,0.001,0.455
0.999,0.0,0.0,0.0,0.0,0.0,0.0
0.995,0.0,0.0,0.0,0.005,0.0,0.0
0.999,0.0,0.0,0.001,0.0,0.0,0.0
0.296,0.0,0.0,0.704,0.0,0.0,0.0
0.969,0.01,0.001,0.011,0.0,0.001,0.007
0.809,0.159,0.004,0.018,0.002,0.008,0.001
0.014,0.98,0.0,0.0,0.0,0.0,0.006
0.039,0.0,0.926,0.0,0.0,0.035,0.0
0.999,0.0,0.0,0.0,0.0,0.0,0.0
0.817,0.009,0.002,0.131,0.0,0.04,0.001
0.039,0.001,0.007,0.0,0.0,0.143,0.809
0.967,0.017,0.0,0.001,0.0,0.0,0.014
0.391,0.101,0.0,0.506,0.0,0.0,0.001
0.943,0.018,0.016,0.009,0.0,0.002,0.012
0.986,0.007,0.001,0.005,0.001,0.0,0.0
0.002,0.996,0.0,0.0,0.0,0.0,0.001
0.909,0.0,0.09,0.0,0.0,0.001,0.0
0.952,0.0,0.017,0.0,0.0,0.031,0.0
0.857,0.001,0.027,0.0,0.0,0.06,0.056
0.669,0.268,0.01,0.017,0.001,0.02,0.015
0.383,0.532,0.0,0.008,0.0,0.001,0.077
0.029,0.96,0.002,0.002,0.0,0.001,0.006
0.009,0.976,0.0,0.0,0.0,0.002,0.013
0.756,0.134,0.007,0.004,0.0,0.002,0.097
0.656,0.304,0.005,0.004,0.003,0.01,0.019
0.0,0.999,0.0,0.0,0.0,0.0,0.001
0.253,0.0,0.745,0.0,0.0,0.002,0.0
0.699,0.011,0.009,0.01,0.001,0.269,0.002
0.015,0.0,0.007,0.0,0.0,0.113,0.865
0.985,0.004,0.004,0.0,0.0,0.002,0.005
0.908,0.087,0.0,0.002,0.0,0.0,0.002
0.076,0.922,0.0,0.002,0.0,0.0,0.0
0.999,0.0,0.0,0.001,0.0,0.0,0.0
0.998,0.001,0.0,0.001,0.0,0.0,0.0
0.004,0.994,0.0,0.0,0.0,0.0,0.002
1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.997,0.0,0.0,0.003,0.0,0.0,0.0
0.015,0.973,0.001,0.0,0.0,0.001,0.01
0.558,0.418,0.005,0.011,0.001,0.002,0.005
0.689,0.235,0.006,0.013,0.002,0.006,0.049
0.999,0.0,0.001,0.0,0.0,0.0,0.0
0.497,0.469,0.004,0.008,0.003,0.011,0.008
0.0,0.999,0.0,0.0,0.0,0.0,0.0
0.015,0.0,0.983,0.0,0.0,0.002,0.0
0.748,0.0,0.16,0.0,0.0,0.092,0.0
0.943,0.001,0.034,0.0,0.0,0.015,0.006
0.105,0.893,0.0,0.001,0.0,0.0,0.001
0.316,0.024,0.0,0.0,0.0,0.0,0.659
0.992,0.0,0.0,0.0,0.008,0.0,0.0
0.997,0.0,0.0,0.0,0.002,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.155,0.0,0.0,0.845,0.0,0.0,0.0
0.923,0.001,0.0,0.073,0.002,0.001,0.0
0.997,0.0,0.0,0.001,0.002,0.0,0.0
0.805,0.176,0.006,0.004,0.001,0.005,0.003
0.892,0.094,0.004,0.001,0.0,0.004,0.004
0.309,0.675,0.001,0.001,0.0,0.003,0.01
0.0,0.008,0.259,0.0,0.0,0.732,0.0
0.859,0.002,0.135,0.0,0.0,0.004,0.0
0.165,0.702,0.0,0.131,0.0,0.0,0.002
0.947,0.001,0.037,0.0,0.001,0.009,0.005
0.995,0.001,0.001,0.001,0.0,0.0,0.001
0.598,0.388,0.001,0.01,0.001,0.001,0.001
0.0,0.0,0.005,0.0,0.0,0.994,0.0
0.972,0.002,0.005,0.008,0.006,0.007,0.0
0.129,0.001,0.0,0.87,0.0,0.0,0.0
0.954,0.0,0.04,0.0,0.001,0.003,0.001
0.993,0.003,0.0,0.002,0.001,0.0,0.0
0.984,0.01,0.001,0.003,0.0,0.001,0.0
0.002,0.997,0.0,0.0,0.0,0.0,0.001
0.513,0.0,0.487,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.331,0.007,0.0,0.662,0.0,0.0,0.0
0.998,0.001,0.001,0.001,0.0,0.0,0.0
0.983,0.009,0.001,0.001,0.0,0.001,0.005
0.871,0.098,0.005,0.011,0.002,0.01,0.002
0.0,0.999,0.0,0.0,0.0,0.0,0.001
0.026,0.0,0.974,0.0,0.0,0.0,0.0
0.661,0.0,0.03,0.0,0.0,0.308,0.0
0.992,0.002,0.0,0.0,0.0,0.0,0.006
0.071,0.859,0.0,0.068,0.0,0.0,0.002
0.26,0.702,0.01,0.001,0.0,0.008,0.019
0.926,0.029,0.014,0.01,0.001,0.014,0.006
0.003,0.995,0.0,0.0,0.0,0.0,0.002
0.956,0.0,0.03,0.0,0.0,0.015,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.999,0.0,0.001,0.0,0.0,0.0,0.0
0.943,0.049,0.0,0.001,0.0,0.0,0.006
0.839,0.0,0.0,0.0,0.002,0.001,0.157
0.995,0.0,0.0,0.0,0.005,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.234,0.0,0.0,0.766,0.0,0.0,0.0
0.184,0.0,0.0,0.816,0.0,0.0,0.0
0.984,0.007,0.001,0.006,0.0,0.0,0.001
0.779,0.151,0.005,0.028,0.009,0.025,0.003
0.0,0.999,0.0,0.0,0.0,0.0,0.0
0.024,0.0,0.976,0.0,0.0,0.0,0.0
0.991,0.002,0.002,0.003,0.001,0.001,0.0
0.135,0.785,0.008,0.003,0.001,0.01,0.057
0.877,0.073,0.0,0.042,0.005,0.002,0.001
0.998,0.0,0.0,0.001,0.0,0.0,0.0
0.995,0.002,0.0,0.002,0.0,0.0,0.0
0.01,0.985,0.0,0.0,0.0,0.0,0.005
1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.994,0.0,0.003,0.001,0.0,0.001,0.0
0.435,0.432,0.006,0.09,0.001,0.019,0.019
0.085,0.006,0.219,0.0,0.0,0.303,0.387
0.449,0.053,0.173,0.0,0.001,0.288,0.037
0.99,0.007,0.0,0.001,0.0,0.0,0.002
0.999,0.001,0.0,0.0,0.0,0.0,0.0
0.986,0.007,0.002,0.003,0.0,0.001,0.0
0.108,0.87,0.001,0.001,0.001,0.003,0.016
0.0,0.0,0.031,0.0,0.0,0.969,0.0
0.923,0.0,0.022,0.001,0.001,0.052,0.0
0.945,0.0,0.0,0.055,0.0,0.0,0.0
0.999,0.0,0.0,0.0,0.001,0.001,0.0
0.99,0.001,0.0,0.0,0.002,0.007,0.0
0.995,0.0,0.003,0.0,0.001,0.0,0.0
0.954,0.007,0.005,0.029,0.001,0.002,0.002
0.038,0.935,0.002,0.001,0.001,0.007,0.016
0.0,0.0,0.022,0.0,0.0,0.978,0.0
0.647,0.001,0.051,0.002,0.033,0.266,0.001
0.247,0.025,0.0,0.727,0.0,0.0,0.0
0.992,0.005,0.001,0.0,0.0,0.001,0.001
0.58,0.197,0.028,0.0,0.001,0.192,0.002
0.978,0.008,0.01,0.001,0.0,0.001,0.002
0.702,0.257,0.004,0.004,0.001,0.014,0.019
0.0,0.998,0.0,0.0,0.0,0.0,0.002
0.0,0.0,0.52,0.0,0.0,0.479,0.0
0.997,0.0,0.0,0.002,0.0,0.0,0.0
0.863,0.001,0.043,0.0,0.0,0.054,0.04
0.629,0.242,0.056,0.0,0.001,0.054,0.017
0.012,0.953,0.0,0.001,0.0,0.0,0.033
0.137,0.746,0.004,0.004,0.001,0.016,0.092
0.652,0.06,0.0,0.002,0.015,0.001,0.271
0.964,0.0,0.0,0.0,0.036,0.001,0.0
0.999,0.0,0.0,0.0,0.001,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.421,0.0,0.0,0.579,0.0,0.0,0.0
0.964,0.01,0.0,0.025,0.0,0.0,0.001
0.916,0.057,0.005,0.01,0.004,0.007,0.001
0.002,0.996,0.0,0.0,0.0,0.0,0.002
0.221,0.0,0.764,0.0,0.012,0.002,0.0
0.977,0.0,0.0,0.021,0.001,0.0,0.0
0.108,0.013,0.068,0.0,0.0,0.784,0.027
0.972,0.0,0.023,0.0,0.002,0.002,0.0
0.266,0.68,0.004,0.037,0.0,0.006,0.006
0.985,0.009,0.0,0.001,0.0,0.0,0.003
0.415,0.059,0.0,0.525,0.0,0.0,0.001
0.992,0.004,0.001,0.003,0.0,0.0,0.0
0.014,0.984,0.0,0.0,0.0,0.0,0.002
0.984,0.0,0.012,0.0,0.0,0.004,0.0
0.938,0.012,0.003,0.019,0.022,0.005,0.001
0.827,0.053,0.0,0.12,0.0,0.0,0.0
